terms	cellType	value
AGARWAL_AKT_PATHWAY_TARGETS	5	0.351126326519813
AGARWAL_AKT_PATHWAY_TARGETS	6	-0.217379667641584
AGARWAL_AKT_PATHWAY_TARGETS	7	-0.383253239590283
AGARWAL_AKT_PATHWAY_TARGETS	8	0.578547596955264
AGARWAL_AKT_PATHWAY_TARGETS	9	0.497323166909355
AGARWAL_AKT_PATHWAY_TARGETS	10	0.127509315680759
AGARWAL_AKT_PATHWAY_TARGETS	11	-0.216502682448762
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	0	-0.303733793056255
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	1	-0.126293547121982
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	2	-0.245910846208752
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	3	-0.338007792562846
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	4	-0.452783909032887
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	5	-0.373041790008361
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	6	-0.124796896061487
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	7	-0.0394309220292505
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	8	-0.302748681610513
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	9	-0.339831783355396
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	10	-0.0541707765766438
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	11	0.034915222873914
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	0	-0.329645965228952
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	1	-0.273010893511458
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	2	-0.251930417510161
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	3	-0.326315088875703
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	4	-0.463373132063783
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	5	-0.232257634317029
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	6	-0.044864343082711
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	7	-0.0988253117756837
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	8	-0.374514029644447
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	9	-0.373967325792882
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	10	-0.0577369829039085
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	11	0.144868007918427
AIGNER_ZEB1_TARGETS	0	0.36586422374043
AIGNER_ZEB1_TARGETS	1	-0.345902044631592
AIGNER_ZEB1_TARGETS	2	-0.0404416270731275
AIGNER_ZEB1_TARGETS	3	0.0732226013808571
AIGNER_ZEB1_TARGETS	4	0.228995315734204
AIGNER_ZEB1_TARGETS	5	-0.231311105944156
AIGNER_ZEB1_TARGETS	6	-0.0951636364347632
AIGNER_ZEB1_TARGETS	7	-0.306155650689105
AIGNER_ZEB1_TARGETS	8	0.287761892083026
AIGNER_ZEB1_TARGETS	9	-0.0286848955161081
AIGNER_ZEB1_TARGETS	10	-0.332555140200905
AIGNER_ZEB1_TARGETS	11	-0.528028553020116
AIYAR_COBRA1_TARGETS_DN	0	-0.261356139453939
AIYAR_COBRA1_TARGETS_DN	1	-0.0513016192872495
AIYAR_COBRA1_TARGETS_DN	2	0.250993835111376
AIYAR_COBRA1_TARGETS_DN	3	-0.166441942115181
AIYAR_COBRA1_TARGETS_DN	4	-0.000484540040111892
AIYAR_COBRA1_TARGETS_DN	5	-0.139681616623985
AIYAR_COBRA1_TARGETS_DN	6	0.315898219162909
AIYAR_COBRA1_TARGETS_DN	7	-0.203916278041057
AIYAR_COBRA1_TARGETS_DN	8	0.231768979790217
AIYAR_COBRA1_TARGETS_DN	9	0.137304106850021
AIYAR_COBRA1_TARGETS_DN	10	-0.0559861655933743
AIYAR_COBRA1_TARGETS_DN	11	0.202116900816169
AIYAR_COBRA1_TARGETS_UP	0	-0.268202027890998
AIYAR_COBRA1_TARGETS_UP	1	0.0825045310198767
AIYAR_COBRA1_TARGETS_UP	2	0.114562269878111
AIYAR_COBRA1_TARGETS_UP	3	-0.070313495691737
AIYAR_COBRA1_TARGETS_UP	4	0.0717144134661919
AIYAR_COBRA1_TARGETS_UP	5	-0.0644731153198262
AIYAR_COBRA1_TARGETS_UP	6	0.0102490667937883
AIYAR_COBRA1_TARGETS_UP	7	-0.202559089788562
AIYAR_COBRA1_TARGETS_UP	8	-0.107712175684107
AIYAR_COBRA1_TARGETS_UP	9	-0.0140604080478537
AIYAR_COBRA1_TARGETS_UP	10	-0.300967146048717
AIYAR_COBRA1_TARGETS_UP	11	0.118164235149358
AKL_HTLV1_INFECTION_DN	0	0.0131075310622968
AKL_HTLV1_INFECTION_DN	1	-0.0502650849622088
AKL_HTLV1_INFECTION_DN	2	-0.0658577612261121
AKL_HTLV1_INFECTION_DN	3	-0.00605170010960432
AKL_HTLV1_INFECTION_DN	4	0.266653061666311
AKL_HTLV1_INFECTION_DN	5	-0.0277534791721412
AKL_HTLV1_INFECTION_DN	6	-0.0285261933413325
AKL_HTLV1_INFECTION_DN	7	-0.131674735837347
AKL_HTLV1_INFECTION_DN	8	0.216462413732356
AKL_HTLV1_INFECTION_DN	9	0.339451120628705
AKL_HTLV1_INFECTION_DN	10	0.271240670459769
AKL_HTLV1_INFECTION_DN	11	0.34720638802592
AKL_HTLV1_INFECTION_UP	0	-0.265416544681564
AKL_HTLV1_INFECTION_UP	1	-0.26846327083481
AKL_HTLV1_INFECTION_UP	2	0.126667530974299
AKL_HTLV1_INFECTION_UP	3	-0.336769623378967
AKL_HTLV1_INFECTION_UP	4	-0.015029583239055
AKL_HTLV1_INFECTION_UP	5	-0.250597254722205
AKL_HTLV1_INFECTION_UP	6	0.0690975683066799
AKL_HTLV1_INFECTION_UP	7	-0.0705497615596713
AKL_HTLV1_INFECTION_UP	8	0.0196952061123727
AKL_HTLV1_INFECTION_UP	9	0.179158456161403
AKL_HTLV1_INFECTION_UP	10	0.266682977498829
AKL_HTLV1_INFECTION_UP	11	-0.365022378138275
ALCALA_APOPTOSIS	0	-0.188927277629035
ALCALA_APOPTOSIS	1	-0.0308287945744105
ALCALA_APOPTOSIS	2	-0.137545420527519
ALCALA_APOPTOSIS	3	-0.33662897086083
ALCALA_APOPTOSIS	4	-0.289238900990848
ALCALA_APOPTOSIS	5	-0.0327456232057119
ALCALA_APOPTOSIS	6	0.156927777678033
ALCALA_APOPTOSIS	7	0.0824195893369458
ALCALA_APOPTOSIS	8	0.0748914168861907
ALCALA_APOPTOSIS	9	0.0582884882582113
ALCALA_APOPTOSIS	10	-0.151481563722813
ALCALA_APOPTOSIS	11	0.237651793863841
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	0	-0.276781095953001
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	1	-0.146252748942634
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	2	-0.213995772055403
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	3	-0.2136801989429
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	4	-0.0682375305495192
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	5	-0.0174056442688232
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	6	0.183628276947853
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	7	-0.197007814840613
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	8	0.0068440295774527
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	9	0.101423567972628
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	10	0.05713393765579
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	11	-0.0356912898738511
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	0	-0.335841929086731
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	1	-0.173026197875606
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	2	0.245855905006172
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	3	-0.213102362300202
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	4	0.069666348789778
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	5	-0.0966011168544208
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	6	-0.362064128686482
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	7	0.135659462124253
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	8	0.188398099430329
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	9	0.00415669253620307
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	10	-0.167290936093502
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	11	-0.147309131256035
ALFANO_MYC_TARGETS	0	-0.245495225074602
ALFANO_MYC_TARGETS	1	-0.159483059064997
ALFANO_MYC_TARGETS	2	-0.130523453350979
ALFANO_MYC_TARGETS	3	-0.297733005393364
ALFANO_MYC_TARGETS	4	-0.199719025855911
ALFANO_MYC_TARGETS	5	-0.290776633550509
ALFANO_MYC_TARGETS	6	-0.0271193692410354
ALFANO_MYC_TARGETS	7	-0.152285388933494
ALFANO_MYC_TARGETS	8	0.158545023144647
ALFANO_MYC_TARGETS	9	0.107469611688684
ALFANO_MYC_TARGETS	10	-0.111723061872572
ALFANO_MYC_TARGETS	11	0.0562742287701979
ALONSO_METASTASIS_DN	0	-0.00650648327408573
ALONSO_METASTASIS_DN	1	-0.0467394265818959
ALONSO_METASTASIS_DN	2	-0.173096149520206
ALONSO_METASTASIS_DN	3	-0.00405029434888443
ALONSO_METASTASIS_DN	4	0.0545941757631638
ALONSO_METASTASIS_DN	5	-0.299372083014952
ALONSO_METASTASIS_DN	6	-0.00240726399734989
ALONSO_METASTASIS_DN	7	0.282785089647771
ALONSO_METASTASIS_DN	8	0.181502271067321
ALONSO_METASTASIS_DN	9	-0.0423743158607663
ALONSO_METASTASIS_DN	10	0.181432653544993
ALONSO_METASTASIS_DN	11	0.039549273877669
ALONSO_METASTASIS_EMT_DN	0	-0.583920617917554
ALONSO_METASTASIS_EMT_DN	1	-0.461577493375605
ALONSO_METASTASIS_EMT_DN	2	-0.311495743361474
ALONSO_METASTASIS_EMT_DN	3	0.978463099735017
ALONSO_METASTASIS_EMT_DN	4	0.955122061227942
ALONSO_METASTASIS_EMT_DN	5	-0.436996109827085
ALONSO_METASTASIS_EMT_DN	6	-0.688898911879354
ALONSO_METASTASIS_EMT_DN	7	-0.419518520606807
ALONSO_METASTASIS_EMT_DN	8	0.65563511304056
ALONSO_METASTASIS_EMT_DN	9	0.491796808930544
ALONSO_METASTASIS_EMT_DN	10	-0.200879517393131
ALONSO_METASTASIS_EMT_DN	11	-0.354118509330926
ALONSO_METASTASIS_EMT_UP	0	-0.286141093404783
ALONSO_METASTASIS_EMT_UP	1	0.0621795052097819
ALONSO_METASTASIS_EMT_UP	2	0.396899091758516
ALONSO_METASTASIS_EMT_UP	3	-0.0659172732946827
ALONSO_METASTASIS_EMT_UP	4	0.241686862288751
ALONSO_METASTASIS_EMT_UP	5	-0.0568287288610398
ALONSO_METASTASIS_EMT_UP	6	-0.0354726537424764
ALONSO_METASTASIS_EMT_UP	7	0.269210101711256
ALONSO_METASTASIS_EMT_UP	8	0.398056073033844
ALONSO_METASTASIS_EMT_UP	9	0.372078283654392
ALONSO_METASTASIS_EMT_UP	10	-0.252185390266076
ALONSO_METASTASIS_EMT_UP	11	-0.24549730934424
ALONSO_METASTASIS_NEURAL_UP	0	-0.148776047833405
ALONSO_METASTASIS_NEURAL_UP	1	0.0802387496982589
ALONSO_METASTASIS_NEURAL_UP	2	0.428543305778963
ALONSO_METASTASIS_NEURAL_UP	3	-0.257039344937122
ALONSO_METASTASIS_NEURAL_UP	4	0.513402505432318
ALONSO_METASTASIS_NEURAL_UP	5	-0.117706805101037
ALONSO_METASTASIS_NEURAL_UP	6	-0.252717722528824
ALONSO_METASTASIS_NEURAL_UP	7	0.330108462715245
ALONSO_METASTASIS_NEURAL_UP	8	0.255874983616535
ALONSO_METASTASIS_NEURAL_UP	9	0.397839485590574
ALONSO_METASTASIS_NEURAL_UP	10	-0.298767596985803
ALONSO_METASTASIS_NEURAL_UP	11	-0.000669748874378318
ALONSO_METASTASIS_UP	0	-0.323362421789348
ALONSO_METASTASIS_UP	1	-0.277139814591252
ALONSO_METASTASIS_UP	2	-0.00940032163374721
ALONSO_METASTASIS_UP	3	-0.185465328568239
ALONSO_METASTASIS_UP	4	-0.215143067117552
ALONSO_METASTASIS_UP	5	-0.299447942435633
ALONSO_METASTASIS_UP	6	0.260520173341467
ALONSO_METASTASIS_UP	7	0.142096914848025
ALONSO_METASTASIS_UP	8	0.131327835147492
ALONSO_METASTASIS_UP	9	0.182004409518509
ALONSO_METASTASIS_UP	10	-0.0036773486408947
ALONSO_METASTASIS_UP	11	0.244534848383486
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	0	-0.340223183345436
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	1	-0.281973309504251
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	2	0.481568479042642
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	3	-0.296877003438496
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	4	0.17237595516327
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	5	-0.243172968480156
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	6	-0.45626887460517
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	7	0.150405975622527
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	8	0.220987403307956
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	9	0.234127416055781
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	10	-0.0647930739258448
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	11	-0.280892273494957
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	0	-0.0866917391107646
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	1	0.0191902204796154
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	2	-0.0875189509925536
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	3	-0.178184232574266
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	4	-0.144183856296839
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	5	0.0134146359039592
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	6	-0.110410572564338
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	7	-0.00295628056788808
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	8	0.0771927200597451
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	9	-0.0949933649766945
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	10	-0.0102969183115925
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	11	-0.0173257474396259
AMIT_DELAYED_EARLY_GENES	0	-0.368480597656571
AMIT_DELAYED_EARLY_GENES	1	0.208385950951677
AMIT_DELAYED_EARLY_GENES	2	0.608969604227485
AMIT_DELAYED_EARLY_GENES	3	-0.555450905783741
AMIT_DELAYED_EARLY_GENES	4	0.0170436933692258
AMIT_DELAYED_EARLY_GENES	5	0.41963159240326
AMIT_DELAYED_EARLY_GENES	6	-0.384834952838584
AMIT_DELAYED_EARLY_GENES	7	0.441124288553222
AMIT_DELAYED_EARLY_GENES	8	0.365141608616709
AMIT_DELAYED_EARLY_GENES	9	0.196838834473659
AMIT_DELAYED_EARLY_GENES	10	-0.260178422849544
AMIT_DELAYED_EARLY_GENES	11	-0.437491182816163
AMIT_EGF_RESPONSE_120_HELA	0	-0.352385911835035
AMIT_EGF_RESPONSE_120_HELA	1	-0.296497638700429
AMIT_EGF_RESPONSE_120_HELA	2	0.327895034254846
AMIT_EGF_RESPONSE_120_HELA	3	-0.131575567879991
AMIT_EGF_RESPONSE_120_HELA	4	-0.0232779090639481
AMIT_EGF_RESPONSE_120_HELA	5	-0.0984242965700209
AMIT_EGF_RESPONSE_120_HELA	6	-0.398610338453707
AMIT_EGF_RESPONSE_120_HELA	7	0.0974086652874539
AMIT_EGF_RESPONSE_120_HELA	8	0.122089668714666
AMIT_EGF_RESPONSE_120_HELA	9	-0.0744217238820102
AMIT_EGF_RESPONSE_120_HELA	10	-0.0742669150115584
AMIT_EGF_RESPONSE_120_HELA	11	-0.148510974889349
AMIT_EGF_RESPONSE_120_MCF10A	0	-0.343493397076271
AMIT_EGF_RESPONSE_120_MCF10A	1	-0.102466356967082
AMIT_EGF_RESPONSE_120_MCF10A	2	0.299655093833203
AMIT_EGF_RESPONSE_120_MCF10A	3	-0.311172358473715
AMIT_EGF_RESPONSE_120_MCF10A	4	-0.280751375885666
AMIT_EGF_RESPONSE_120_MCF10A	5	0.173186441208438
AMIT_EGF_RESPONSE_120_MCF10A	6	-0.0134765477207763
AMIT_EGF_RESPONSE_120_MCF10A	7	0.274958795608027
AMIT_EGF_RESPONSE_120_MCF10A	8	-0.0101257857862612
AMIT_EGF_RESPONSE_120_MCF10A	9	-0.0688799465947775
AMIT_EGF_RESPONSE_120_MCF10A	10	-0.080012284580177
AMIT_EGF_RESPONSE_120_MCF10A	11	0.260682515209176
AMIT_EGF_RESPONSE_20_HELA	0	-0.0755724572746646
AMIT_EGF_RESPONSE_20_HELA	1	0.221323797554663
AMIT_EGF_RESPONSE_20_HELA	2	0.58509148894459
AMIT_EGF_RESPONSE_20_HELA	3	0.205610735137593
AMIT_EGF_RESPONSE_20_HELA	4	0.0784312231111074
AMIT_EGF_RESPONSE_20_HELA	5	0.546711937557065
AMIT_EGF_RESPONSE_20_HELA	6	-0.328541912873713
AMIT_EGF_RESPONSE_20_HELA	7	-0.0960508806717176
AMIT_EGF_RESPONSE_20_HELA	8	0.165562417238313
AMIT_EGF_RESPONSE_20_HELA	9	0.394030665009873
AMIT_EGF_RESPONSE_20_HELA	10	-0.0518516351883788
AMIT_EGF_RESPONSE_20_HELA	11	-0.0630247840915401
AMIT_EGF_RESPONSE_20_MCF10A	0	-0.615310528356436
AMIT_EGF_RESPONSE_20_MCF10A	1	-0.448071030193702
AMIT_EGF_RESPONSE_20_MCF10A	2	-0.248571130715912
AMIT_EGF_RESPONSE_20_MCF10A	3	-0.270971440165802
AMIT_EGF_RESPONSE_20_MCF10A	4	-0.200523199941975
AMIT_EGF_RESPONSE_20_MCF10A	5	-0.242060550672435
AMIT_EGF_RESPONSE_20_MCF10A	6	-0.325987381990615
AMIT_EGF_RESPONSE_20_MCF10A	7	-0.423943707938465
AMIT_EGF_RESPONSE_20_MCF10A	8	-0.204273102850409
AMIT_EGF_RESPONSE_20_MCF10A	9	0.0707224165686665
AMIT_EGF_RESPONSE_20_MCF10A	10	-0.0437833716507735
AMIT_EGF_RESPONSE_20_MCF10A	11	-0.0971847406076027
AMIT_EGF_RESPONSE_240_HELA	0	-0.299684900382976
AMIT_EGF_RESPONSE_240_HELA	1	-0.0653303453156053
AMIT_EGF_RESPONSE_240_HELA	2	-0.0540546568566724
AMIT_EGF_RESPONSE_240_HELA	3	-0.0938283508173365
AMIT_EGF_RESPONSE_240_HELA	4	-0.060328638760986
AMIT_EGF_RESPONSE_240_HELA	5	0.192501080319899
AMIT_EGF_RESPONSE_240_HELA	6	-0.0352434118118253
AMIT_EGF_RESPONSE_240_HELA	7	0.198090387370726
AMIT_EGF_RESPONSE_240_HELA	8	0.345895100168216
AMIT_EGF_RESPONSE_240_HELA	9	0.179559081948475
AMIT_EGF_RESPONSE_240_HELA	10	0.100692540151716
AMIT_EGF_RESPONSE_240_HELA	11	0.119078461219391
AMIT_EGF_RESPONSE_240_MCF10A	0	-0.19069461442067
AMIT_EGF_RESPONSE_240_MCF10A	1	-0.121202425937503
AMIT_EGF_RESPONSE_240_MCF10A	2	0.326798606578169
AMIT_EGF_RESPONSE_240_MCF10A	3	-0.559977068514295
AMIT_EGF_RESPONSE_240_MCF10A	4	0.412583684685057
AMIT_EGF_RESPONSE_240_MCF10A	5	0.0184237074003698
AMIT_EGF_RESPONSE_240_MCF10A	6	-0.0452688801935095
AMIT_EGF_RESPONSE_240_MCF10A	7	-0.263623346436107
AMIT_EGF_RESPONSE_240_MCF10A	8	0.44922821878111
AMIT_EGF_RESPONSE_240_MCF10A	9	0.487701622248602
AMIT_EGF_RESPONSE_240_MCF10A	10	-0.186031234813484
AMIT_EGF_RESPONSE_240_MCF10A	11	0.0233963296594638
AMIT_EGF_RESPONSE_40_HELA	0	-0.305952181533542
AMIT_EGF_RESPONSE_40_HELA	1	-0.109777481076884
AMIT_EGF_RESPONSE_40_HELA	2	0.134631507453314
AMIT_EGF_RESPONSE_40_HELA	3	0.0958599203800558
AMIT_EGF_RESPONSE_40_HELA	4	0.0251736758834399
AMIT_EGF_RESPONSE_40_HELA	5	-0.276779275016612
AMIT_EGF_RESPONSE_40_HELA	6	-0.487234101180539
AMIT_EGF_RESPONSE_40_HELA	7	0.265096476867373
AMIT_EGF_RESPONSE_40_HELA	8	0.14767451068679
AMIT_EGF_RESPONSE_40_HELA	9	0.127008293028748
AMIT_EGF_RESPONSE_40_HELA	10	0.157706330632072
AMIT_EGF_RESPONSE_40_HELA	11	0.251130233518773
AMIT_EGF_RESPONSE_40_MCF10A	0	-0.378440952825779
AMIT_EGF_RESPONSE_40_MCF10A	1	-0.287805693673403
AMIT_EGF_RESPONSE_40_MCF10A	2	0.53155205830444
AMIT_EGF_RESPONSE_40_MCF10A	3	0.0852089051180636
AMIT_EGF_RESPONSE_40_MCF10A	4	0.175471244272277
AMIT_EGF_RESPONSE_40_MCF10A	5	-0.309322889305393
AMIT_EGF_RESPONSE_40_MCF10A	6	-0.333014888050997
AMIT_EGF_RESPONSE_40_MCF10A	7	0.489696273481901
AMIT_EGF_RESPONSE_40_MCF10A	8	0.315623890738575
AMIT_EGF_RESPONSE_40_MCF10A	9	0.413337490949871
AMIT_EGF_RESPONSE_40_MCF10A	10	0.0883699376999182
AMIT_EGF_RESPONSE_40_MCF10A	11	0.432486496829142
AMIT_EGF_RESPONSE_480_HELA	0	-0.340623922029176
AMIT_EGF_RESPONSE_480_HELA	1	-0.141088951608689
AMIT_EGF_RESPONSE_480_HELA	2	0.0946834377611176
AMIT_EGF_RESPONSE_480_HELA	3	-0.35046857011932
AMIT_EGF_RESPONSE_480_HELA	4	-0.220204950061867
AMIT_EGF_RESPONSE_480_HELA	5	-0.081050450115223
AMIT_EGF_RESPONSE_480_HELA	6	-0.0562359070514561
AMIT_EGF_RESPONSE_480_HELA	7	0.0683768304973867
AMIT_EGF_RESPONSE_480_HELA	8	0.0813826003596098
AMIT_EGF_RESPONSE_480_HELA	9	0.0594639872949616
AMIT_EGF_RESPONSE_480_HELA	10	-0.0248368011695974
AMIT_EGF_RESPONSE_480_HELA	11	0.0301145707986007
AMIT_EGF_RESPONSE_480_MCF10A	0	-0.252638650115249
AMIT_EGF_RESPONSE_480_MCF10A	1	-0.114172597691833
AMIT_EGF_RESPONSE_480_MCF10A	2	-0.1002546897233
AMIT_EGF_RESPONSE_480_MCF10A	3	-0.441983865737011
AMIT_EGF_RESPONSE_480_MCF10A	4	-0.104744167826115
AMIT_EGF_RESPONSE_480_MCF10A	5	0.0255382443084256
AMIT_EGF_RESPONSE_480_MCF10A	6	0.13358576030797
AMIT_EGF_RESPONSE_480_MCF10A	7	0.167623601162895
AMIT_EGF_RESPONSE_480_MCF10A	8	0.051736777849935
AMIT_EGF_RESPONSE_480_MCF10A	9	0.0132660420177708
AMIT_EGF_RESPONSE_480_MCF10A	10	0.121505389137033
AMIT_EGF_RESPONSE_480_MCF10A	11	-0.188160763342117
AMIT_EGF_RESPONSE_60_HELA	0	-0.427072893796005
AMIT_EGF_RESPONSE_60_HELA	1	0.0691779776254332
AMIT_EGF_RESPONSE_60_HELA	2	0.169613060442726
AMIT_EGF_RESPONSE_60_HELA	3	-0.406970859147963
AMIT_EGF_RESPONSE_60_HELA	4	-0.0170996295860155
AMIT_EGF_RESPONSE_60_HELA	5	0.144596972924079
AMIT_EGF_RESPONSE_60_HELA	6	0.00202757507978216
AMIT_EGF_RESPONSE_60_HELA	7	0.177791588360356
AMIT_EGF_RESPONSE_60_HELA	8	-0.0663237259127244
AMIT_EGF_RESPONSE_60_HELA	9	0.232786259612969
AMIT_EGF_RESPONSE_60_HELA	10	0.183475419582188
AMIT_EGF_RESPONSE_60_HELA	11	-0.000461607346497389
AMIT_EGF_RESPONSE_60_MCF10A	0	-0.422818621115192
AMIT_EGF_RESPONSE_60_MCF10A	1	-0.0855417006107211
AMIT_EGF_RESPONSE_60_MCF10A	2	0.0473493015274806
AMIT_EGF_RESPONSE_60_MCF10A	3	-0.172035143910178
AMIT_EGF_RESPONSE_60_MCF10A	4	-0.0338519612354913
AMIT_EGF_RESPONSE_60_MCF10A	5	-0.160374305086848
AMIT_EGF_RESPONSE_60_MCF10A	6	-0.486477823709663
AMIT_EGF_RESPONSE_60_MCF10A	7	0.125569538549741
AMIT_EGF_RESPONSE_60_MCF10A	8	0.0400665378860223
AMIT_EGF_RESPONSE_60_MCF10A	9	0.0985681130030595
AMIT_EGF_RESPONSE_60_MCF10A	10	-0.0554668744616162
AMIT_EGF_RESPONSE_60_MCF10A	11	-0.0444923026680723
AMIT_SERUM_RESPONSE_120_MCF10A	0	-0.329101142854638
AMIT_SERUM_RESPONSE_120_MCF10A	1	-0.299244573565009
AMIT_SERUM_RESPONSE_120_MCF10A	2	0.136866358328338
AMIT_SERUM_RESPONSE_120_MCF10A	3	-0.0887076260602801
AMIT_SERUM_RESPONSE_120_MCF10A	4	-0.101471454950888
AMIT_SERUM_RESPONSE_120_MCF10A	5	-0.209714976076404
AMIT_SERUM_RESPONSE_120_MCF10A	6	-0.332052747236394
AMIT_SERUM_RESPONSE_120_MCF10A	7	0.34696725327188
AMIT_SERUM_RESPONSE_120_MCF10A	8	-0.0942607618928345
AMIT_SERUM_RESPONSE_120_MCF10A	9	0.0901792295028044
AMIT_SERUM_RESPONSE_120_MCF10A	10	-0.1155917924968
AMIT_SERUM_RESPONSE_120_MCF10A	11	-0.0625172030065207
AMIT_SERUM_RESPONSE_20_MCF10A	0	0.11270610854482
AMIT_SERUM_RESPONSE_20_MCF10A	1	0.190328151714636
AMIT_SERUM_RESPONSE_20_MCF10A	2	0.232113251373236
AMIT_SERUM_RESPONSE_20_MCF10A	3	-0.541937876140717
AMIT_SERUM_RESPONSE_20_MCF10A	4	-0.24939043930523
AMIT_SERUM_RESPONSE_20_MCF10A	5	0.0133305212000581
AMIT_SERUM_RESPONSE_20_MCF10A	6	0.219362645270431
AMIT_SERUM_RESPONSE_20_MCF10A	7	0.0353277189368604
AMIT_SERUM_RESPONSE_20_MCF10A	8	0.0202220550722154
AMIT_SERUM_RESPONSE_20_MCF10A	9	0.329494988265412
AMIT_SERUM_RESPONSE_20_MCF10A	10	0.0363260090199408
AMIT_SERUM_RESPONSE_20_MCF10A	11	0.218986899508046
AMIT_SERUM_RESPONSE_240_MCF10A	0	-0.213416762216032
AMIT_SERUM_RESPONSE_240_MCF10A	1	-0.0864516938671097
AMIT_SERUM_RESPONSE_240_MCF10A	2	0.286773038785109
AMIT_SERUM_RESPONSE_240_MCF10A	3	-0.424286078108025
AMIT_SERUM_RESPONSE_240_MCF10A	4	0.17369349253612
